run_id,platform,label,N,frames,duration_ms,fps_mean,fps_median,fps_p1_low,fps_p5_low,frame_ms_mean,frame_ms_median,frame_ms_stddev,frame_ms_p95,frame_ms_p99,frame_ms_max,jank_60_share,jank_30_share,update_ms_median,update_ms_p99,render_ms_median,render_ms_p99,other_ms_median,gpu_ms_median,gpu_ms_p99,gpu_samples,heap_mb_start,heap_mb_peak,heap_mb_end
amd-ryzen-5 · chrome|s5|022_threejs_i5,amd-ryzen-5 · chrome,threejs,18102,61.0,5412.535,11.270134973722723,11.424654404048677,10.10969013808865,10.318852543647397,88.73008196721555,87.5300000011921,3.2568747150064206,94.91000000014901,97.63399999924003,98.91499999910593,1.0,1.0,5.629999998956919,8.994000000134104,81.4199999999255,88.58099999949336,0.375,70.32058,78.3716752,60.0,269.2638,295.6593,295.6593
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,100,1435.0,3000.34,478.2791283654757,487.8048778714912,336.0941063251307,371.2030114506506,2.090829268292579,2.050000000745058,0.20360123051826579,2.4815000006929036,2.81660000037402,3.4900000002235174,0.0,0.0,0.08999999985098839,0.16830000028014225,0.5050000008195639,0.6400000005960464,1.4350000005215406,0.0472,0.05584,1434.0,12.4347,26.8425,21.6411
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,141,1194.0,3002.46,397.6739073958169,402.8197381792598,288.4111169471762,311.9547401306321,2.514623115578638,2.482499999925494,0.23229851231024828,3.0317499996162947,3.2953499999828635,4.060000000521541,0.0,0.0,0.10499999858438969,0.18499999878928064,0.6099999994039536,0.7853500000759956,1.7550000008195639,0.06544,0.0688,1193.0,18.686,31.4398,31.4398
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,200,936.0,3001.0,311.896034655115,320.0,237.37307132607003,256.5532626765052,3.2061965811965814,3.125,0.2538186641625146,3.6812499999068677,4.049750000145286,4.575000001117587,0.0,0.0,0.125,0.18824999984353769,0.7949999999254942,1.0029999999329444,2.1899999994784594,0.09328,0.10224,935.0,35.1025,51.8267,38.3125
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,283,687.0,3004.02,228.69355064217356,237.5296912660488,177.25258494523456,188.41262364959604,4.3726637554578645,4.2099999990314245,0.343798400396857,4.992000000551342,5.512799999974668,5.75,0.0,0.0,0.17000000178813934,0.266399998962879,1.1349999997764826,1.4014000003412364,2.930000001564622,0.15752,0.203864,686.0,48.223,57.766,40.9793
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,400,515.0,3002.385,171.53030007811734,175.43859651416,100.63399416594467,135.0511844014419,5.829873786407333,5.699999999254942,0.5530290075784282,6.439999999478459,7.216499998755753,13.679999999701977,0.0,0.0,0.23000000044703484,0.4392999996244908,1.5800000000745058,1.8250000008568168,3.919999999925494,0.2656,0.2729392,514.0,44.2646,65.5498,53.2428
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,566,341.0,3003.6,113.53043015050017,115.5401501862814,92.336103410507,96.9157972717861,8.808211143693923,8.655000001192093,0.4813047793399512,10.0,10.599000000581148,10.925000000745058,0.0,0.0,0.4100000001490116,1.1680000003427478,2.5299999993294477,2.9160000000149013,5.7099999990314245,0.3552,0.36272,340.0,60.4714,60.4714,51.647
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,800,266.0,3006.37,88.47879668838915,91.15770282031669,67.76215483515537,74.8804792345208,11.302142857139776,10.970000000670552,0.7170091933049124,12.78374999947846,13.461250000074514,15.089999999850988,0.0,0.0,0.42500000074505806,0.5552500003017489,3.169999999925494,3.721750000305474,7.372500000521541,0.54768,0.594875200000001,265.0,65.6067,75.3455,47.5636
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,1131,191.0,3013.44,63.382712116357055,65.21030323202876,52.603892688677426,53.69608018693408,15.777172774876131,15.334999999031425,0.9613863982863748,18.122499999590218,18.772499999962747,19.009999999776483,0.16230366492146597,0.0,0.6199999991804361,0.8029999999329444,4.554999999701977,5.261999999731779,10.150000000372529,2.1517,2.8295139999999988,190.0,66.7319,83.6301,63.0601
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,1600,125.0,3002.0,41.63890739506996,42.29223937487444,35.62522265726337,36.2439215923326,24.016,23.644999999552965,1.3162536952542525,27.053999999538064,27.75359999880195,28.070000000298023,1.0,0.0,1.2799999993294477,4.6292000006139284,6.810000000521541,7.597199998795987,15.495000001043081,3.8522,5.119197199999997,124.0,97.3634,111.8019,111.8019
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,2263,92.0,3008.995,30.574992647036005,31.67564143143997,24.74941220187095,25.68960534342562,32.706467391315684,31.570000000298023,2.2467722316173435,36.430500000528994,40.28214999953285,40.40499999932945,1.0,0.2717391304347826,1.3600000003352761,1.828599999174476,9.292499999515712,11.699150000028313,20.857500000856817,6.41436,7.957215999999999,91.0,142.9886,148.6218,131.3161
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,3200,65.0,3011.015,21.587404911628514,22.304003569122408,18.7213329585672,19.01743264636816,46.32330769231686,44.834999999031425,2.895328305666331,51.25600000098348,52.829400000348684,53.415000000968575,1.0,1.0,1.9649999998509884,4.5513999993354055,13.46000000089407,16.067000000178812,29.380000000819564,10.37492,13.3261004,64.0,181.713,202.6817,189.5873
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,4525,61.0,4077.39,14.960550744469154,15.579964165955822,12.144028174046472,12.959243180244155,66.84245901640321,64.18500000052154,4.509756887478941,71.97499999962747,79.1230000000447,82.34500000067055,1.0,1.0,2.894999999552965,3.735999999940395,18.175000000745058,22.52199999950826,43.00499999895692,15.103760000000001,18.88886,60.0,209.8455,218.8189,204.4241
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,r3f-state,6400,61.0,6169.105,9.887982130308298,9.652043820410825,9.045271584303702,9.15289918079888,101.13286885246634,103.60499999858439,5.719886978669742,108.30000000074506,109.40899999961256,110.55499999970198,1.0,1.0,4.134999999776483,15.235999999195336,27.99500000104308,31.248999999463557,71.28500000014901,22.3051,26.585257999999996,60.0,329.0266,415.6352,410.5673
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,100,2855.0,3000.2,951.6032264512154,961.5384623650792,576.4282037510742,697.2404988127648,1.0508581436080973,1.0399999991059303,0.15423006273389106,1.2900000009685755,1.5141999996081001,2.5400000009685755,0.0,0.0,0.08499999903142452,0.1600000001490116,0.5899999998509884,0.8200000002980232,0.34999999962747097,0.06384,1.2997211999999918,2850.0,11.6222,16.8979,16.3268
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,141,2304.0,3001.02,767.7389687507391,778.2101166412745,506.38485246795494,579.622489327338,1.3025260416664726,1.2850000001490116,0.18150609650827687,1.6042499990202481,1.7847000001557152,3.544999999925494,0.0,0.0,0.10499999858438969,0.17999999970197678,0.8049999997019768,1.125,0.3650000002235174,0.08448,1.5184032000000043,2298.0,18.8892,22.3724,19.9677
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,200,1950.0,3001.09,649.7639191094225,657.8947370355934,442.11751020333236,497.61452827394857,1.5390205128204364,1.5199999995529652,0.20423351455675987,1.8727500004693864,2.080099999140948,2.5650000013411045,0.0,0.0,0.14000000059604645,0.22499999962747097,1.025000000372529,1.4325500001199543,0.3399999998509884,0.152,1.2252595999999998,1944.0,14.8275,25.267,25.267
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,283,1403.0,3000.655,467.56458173280254,471.6981129754625,290.84865482632205,353.134064832625,2.1387419814691317,2.1200000010430813,0.31609071698538993,2.574999999254942,2.8196999984607105,6.830000000074506,0.0,0.0,0.2050000000745058,0.31489999949932107,1.5350000001490116,2.1047999985888604,0.3500000014901161,0.17952,1.694178,1398.0,26.5194,28.1863,20.3938
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,400,1098.0,3000.815,365.90059700454407,371.05751400185176,233.89077302490054,282.5006539471596,2.73298269581009,2.6949999993667006,0.38414742006841496,3.3007500005885952,3.4751499996520576,6.800000000745058,0.0,0.0,0.2599999997764826,0.38015000078827127,2.0899999998509884,2.7552999989502127,0.3399999998509884,0.26304,1.9943439999999977,1093.0,27.3609,28.5423,23.2891
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,566,870.0,3003.185,289.6924431894302,297.1768202705329,206.5049045002191,221.1934156310781,3.451936781609795,3.364999999292195,0.35951381875064725,4.2927499995566905,4.668100000321864,5.2650000005960464,0.0,0.0,0.3399999998509884,0.47499999962747097,2.75,3.880000000819564,0.2800000011920929,0.19904,1.610582399999999,869.0,27.3663,40.5321,40.5321
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,800,654.0,3003.91,217.71624316306665,223.46368716944062,158.081939145901,168.10695805824562,4.593134556575151,4.474999999627471,0.6927483429666944,5.726749999262393,6.016099999584261,6.605000000447035,0.0,0.0,0.4850000012665987,0.6696999999880794,3.625,5.018799999579788,0.3300000000745058,0.54464,2.847884799999999,649.0,23.7746,34.8848,34.8848
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,1131,506.0,3005.825,168.3398068749218,174.21602789604722,99.02951079012493,122.02562537911126,5.94036561265043,5.739999999292195,0.7026705879713734,7.202500000130385,8.687499999348072,13.540000000968575,0.0,0.0,0.587500000372529,0.8597499994561075,4.872500000521541,7.238750000204891,0.27500000037252903,2.0772,2.954140799999998,505.0,49.8338,54.2964,46.5581
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,1600,380.0,3001.415,126.60695038835928,130.76168684232135,72.95719844172908,97.75674006839934,7.898460526318338,7.6474999990314245,0.7738857415282339,9.019500000588597,9.939999999869615,15.830000000074506,0.0,0.0,0.625,1.04259999943897,6.762499999254942,8.898849999513473,0.25500000081956387,3.69164,5.1774183999999925,379.0,46.424,56.8868,30.3995
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,2263,266.0,3008.765,88.40836688805783,91.4494741611619,58.021467945145545,68.91068115680382,11.311146616543594,10.93500000052154,0.98566159231374,13.165000000502914,14.904249999765334,18.674999998882413,0.0037593984962406013,0.0,1.087500000372529,1.7194999997504072,9.625,12.683249999955299,0.26500000059604645,6.24896,9.002528000000003,265.0,70.6801,74.8082,69.145
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,3200,197.0,3001.37,65.6366925770744,69.01311249030879,32.0924261872663,43.01178044892471,15.235380710655738,14.490000000223517,2.2033857833662975,17.267999999970197,26.669399999976125,31.16000000014901,0.08629441624365482,0.0,1.1950000002980232,2.1852000004798176,13.06499999947846,18.881400000080458,0.2599999997764826,10.365179999999999,13.893640000000001,196.0,119.7592,122.0637,58.6985
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,4525,134.0,3019.61,44.37659167906665,44.508734840540576,37.65769158392856,38.255547054359226,22.53440298507018,22.467499999329448,1.5241494663853399,25.28825000077486,26.313849999196826,26.554999999701977,1.0,0.0,1.8500000005587935,2.7853499998710975,20.264999999664724,23.64455000052228,0.3250000001862645,15.54536,17.90590240000001,133.0,113.2832,126.238,111.2443
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,6400,101.0,3012.025,33.53225819840472,33.82949932494482,27.544415370009887,28.835063437387355,29.822029702955543,29.559999998658895,1.9788326329469916,32.83999999985099,35.38499999977648,36.30499999970198,1.0,0.039603960396039604,2.1899999994784594,3.549999998882413,26.905000001192093,32.03500000014901,0.3500000014901161,22.55948,26.093400400000004,100.0,83.6161,97.3478,97.3478
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,9051,67.0,3036.915,22.061862119953876,22.328904767146874,17.78410101414148,18.567228841395128,45.32708955222546,44.78500000014901,3.2639885606294032,50.88650000020861,54.65919999927283,56.22999999858439,1.0,1.0,3.9600000008940697,5.347599999569361,40.440000001341105,47.781300000324855,0.3300000000745058,33.1198,37.20477399999998,66.0,203.4338,216.9849,216.9849
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,12800,61.0,3843.525,15.870847724418102,15.917230401626918,12.012733497356836,13.232180663334189,63.00860655738315,62.82500000111759,4.860957735853003,70.5,76.6540000002831,83.24500000104308,1.0,1.0,3.6649999991059303,6.414000000059603,55.27999999932945,68.42700000032781,0.40499999932944775,49.409859999999995,58.95371759999999,60.0,269.393,291.0203,273.6641
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,r3f-ref-central,18102,61.0,5285.88,11.540178740340405,11.60833478443542,9.499833752855533,9.942663971085258,86.65377049181672,86.14499999955297,4.490049708007003,94.3300000000745,103.3179999999702,105.26500000059605,1.0,1.0,5.019999999552965,8.636999999359247,77.14000000059605,91.5160000000149,5.425000000745058,70.7024,76.475192,60.0,518.548,533.0548,533.0548
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,100,2930.0,3000.795,976.4079185676643,985.2216742982878,605.7441253499381,708.9615655022556,1.024162116041566,1.0150000005960464,0.16146131709860612,1.2877499995753154,1.4649999998509884,2.1650000009685755,0.0,0.0,0.08499999903142452,0.16855000022798794,0.5749999992549419,0.8300000000745058,0.3399999998509884,0.07216,1.27645,2926.0,11.7635,16.701,16.6402
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,141,2373.0,3001.33,790.6494787310762,796.8127484836343,513.1065254276356,579.3970342935801,1.2647829751369888,1.2550000008195639,0.19765937836738318,1.5899999998509884,1.8214000005275022,2.2799999993294477,0.0,0.0,0.08999999985098839,0.2177999997884055,0.7949999999254942,1.1664000006765136,0.35999999940395355,0.09824,1.0546896000000008,2369.0,15.3195,22.302,20.9455
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,200,1891.0,3001.17,630.0875991696728,636.9426750383288,393.4856268354916,458.02270623519166,1.5870809095716158,1.5700000002980232,0.24989626061074424,2.0,2.2759999986737958,2.9399999994784594,0.0,0.0,0.15000000037252903,0.26999999973922967,1.0549999997019768,1.6110000010579815,0.34999999962747097,0.14624,1.1726040000000006,1886.0,14.9813,24.784,24.784
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,283,1412.0,3000.895,470.5262929893283,479.616306748772,278.9122422431988,344.0733367546616,2.1252797450421763,2.0850000008940697,0.3176192271279476,2.6044999995268885,2.9233500006794944,5.885000001639128,0.0,0.0,0.2149999998509884,0.35999999940395355,1.5,2.229449998699129,0.35500000044703484,0.1824,0.4526832000000002,1409.0,26.1924,28.3009,20.2495
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,400,1148.0,3001.53,382.47160614761685,392.1568627737431,227.7904328323988,281.4189439514275,2.614573170731123,2.5499999998137355,0.38149192152257166,3.2100000008940697,3.5279500007443128,7.470000000670552,0.0,0.0,0.27000000048428774,0.4126499995961784,1.9175000004470348,2.7579500003159043,0.34500000067055225,0.26224,1.9102735999999996,1143.0,27.624,28.4849,24.1582
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,566,877.0,3000.445,292.28997698671793,297.6190476718437,207.0393374809067,226.38728020102724,3.421259977195323,3.3599999994039536,0.3310492222763307,4.032999999448656,4.679999999701977,5.0849999990314245,0.0,0.0,0.3300000000745058,0.5211999993026257,2.730000000447035,3.7617999992519624,0.28999999910593033,0.19744,2.0261967999999997,874.0,29.1198,42.3815,42.3815
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,800,710.0,3003.29,236.40740654422694,245.09803921121048,149.50875694052633,164.71750947316275,4.229985915491699,4.080000000074506,0.5916897462210393,5.533249999675899,6.3791000008396805,7.119999999180436,0.0,0.0,0.48499999940395355,0.6736499989964063,3.227500000037253,5.419100001640618,0.35999999940395355,0.54768,3.5193596000000014,704.0,24.0903,36.0842,36.0842
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,1131,504.0,3000.67,167.96248837759984,171.08639863894172,98.86307463579566,132.13530655182984,5.953710317460169,5.84499999973923,0.6062899458769063,6.734249999560416,7.540200001727785,13.655000001192093,0.0,0.0,0.5649999994784594,0.7550000007636846,4.989999998360872,6.1245499999821185,0.27500000037252903,2.07496,2.650350400000001,503.0,51.0595,55.0118,22.7549
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,1600,369.0,3006.705,122.72570804252192,124.30080795640288,64.33626420903084,97.0324250045157,8.148252032520528,8.044999999925494,0.8365045958994204,8.974000000208616,9.684599999338383,18.509999999776483,0.0027100271002710027,0.0,0.7650000005960464,1.1452000010758632,7.02000000141561,8.0893999992311,0.2549999989569187,3.6212799999999996,4.480484,368.0,56.9206,59.8467,37.1909
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,2263,263.0,3003.48,87.56509116090696,89.68609865171204,55.06607929470234,68.8851208150192,11.420076045629076,11.150000000372529,1.0395749250300725,13.10600000116974,14.680600000172852,19.74500000104308,0.0038022813688212928,0.0,1.099999999627471,1.6449999995529652,9.820000000298023,12.942299999780953,0.26999999955296516,6.2671600000000005,8.288865999999999,262.0,75.4049,80.9572,69.812
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,3200,196.0,3000.065,65.33191780845884,67.08032869059326,46.189376442623235,54.62325129772213,15.306454081629992,14.907500000670552,0.9828575830351923,16.749999999068677,18.73724999912085,21.65000000037253,0.061224489795918366,0.0,1.1449999995529652,1.8707499992102385,13.515000000596046,16.975250000320393,0.2625000001862645,10.31844,12.429311200000003,195.0,51.6448,67.0591,67.0591
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,4525,134.0,3020.6,44.36204727538122,43.99956000432783,35.39196602268604,39.28372671492389,22.54179104477334,22.727500000037253,1.2415383381409801,24.445999999064952,25.26855000114068,28.255000000819564,1.0,0.0,1.905000001192093,2.4972999994456746,20.489999999292195,22.23834999870509,0.33500000089406967,15.41428,18.336944000000006,133.0,119.4879,124.8097,120.0702
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,6400,98.0,3027.18,32.37336398893017,32.239864592491266,28.13731007386485,28.70161087786449,30.889591836731654,31.017500000074506,1.758383699256576,34.07200000053272,34.97255000004545,35.53999999910593,1.0,0.09183673469387756,2.4074999997392297,3.514700000006706,28.257500000298023,31.346800000686198,0.34500000067055225,22.57376,26.173124799999997,97.0,85.5305,98.567,98.567
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,9051,66.0,3022.16,21.838684914100096,22.06287920609902,18.796992480808132,19.425648330947446,45.79030303030529,45.32499999925494,2.3168957812091246,49.68375000031665,52.02675000010057,53.20000000111759,1.0,1.0,3.665000000037253,5.215000000875433,41.28249999973923,46.704000000096855,0.3399999998509884,33.2412,37.079158400000004,65.0,207.9086,220.4395,220.4395
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,12800,61.0,3847.895,15.852823426836514,16.427104722792606,12.647821412845081,13.182177695751022,63.08024590163202,60.875,4.482514679880396,71.53500000014901,76.37700000032783,79.06499999947846,1.0,1.0,3.6400000005960464,6.956000000238417,56.38499999977648,67.17699999995529,0.4100000001490116,49.08972,53.63096879999999,60.0,282.08,290.156,286.8317
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,r3f-ref-central,18102,61.0,5605.795,10.881596633483888,10.951103323499025,8.675660434605724,9.22098080502541,91.89827868852336,91.3150000013411,6.08511228906748,103.72499999962747,109.77799999974667,115.26500000059605,1.0,1.0,5.740000000223517,8.999999999999996,81.57499999925494,96.76400000043212,0.4550000000745058,70.72306,78.86496519999999,60.0,517.9726,542.2703,528.6318
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,100,1464.0,3000.15,487.9756012201814,497.51243786627,341.6300634573845,377.17326719172814,2.0492827868842283,2.0099999997764826,0.19178648365345083,2.4792500003241,2.7868500004522496,3.244999999180436,0.0,0.0,0.0800000000745058,0.15500000001862646,0.48499999940395355,0.599999999627471,1.4349999986588955,0.04784,0.056,1463.0,11.4761,27.0036,27.0036
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,141,1187.0,3002.245,395.3707975199639,407.33197554771954,284.23772607630247,308.6500483791025,2.529271272113884,2.455000000074506,0.2576116052739534,3.063500001095236,3.356400000154973,3.925000000745058,0.0,0.0,0.10000000149011612,0.18070000141859105,0.6099999994039536,0.7399999986216426,1.7399999983608723,0.06576,0.07248,1186.0,29.0315,38.8167,38.8167
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,200,929.0,3002.885,309.369156661034,318.4713375191644,230.3262955898044,252.55991435213923,3.2323842841762933,3.1400000005960464,0.26565264828198376,3.7149999998509884,4.127200000360609,4.900000000372529,0.0,0.0,0.125,0.19500000029802322,0.7850000001490116,0.9599999990314245,2.230000000447035,0.09376,0.10507680000000001,928.0,45.1281,51.5656,44.5868
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,283,699.0,3003.485,232.7296457282586,240.09603835953155,171.3062098391749,188.1519603734543,4.296831187409734,4.1650000009685755,0.3343399092543602,4.900000000372529,5.491800000220535,6.115000000223517,0.0,0.0,0.1699999999254942,0.23550000123679593,1.049999998882413,1.3201000002771615,2.925000000745058,0.15216,0.2020848,698.0,34.6669,57.7152,35.2144
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,400,504.0,3000.97,167.9456975577521,176.0563380374065,90.60433088921826,117.23604304952559,5.9543055555568865,5.679999999701977,0.7631224532260149,7.242750000953674,8.807450000494716,13.214999999850988,0.0,0.0,0.2350000012665987,0.5045499989949163,1.4949999991804361,2.4027499993517973,3.950000001117587,0.2648,0.272,503.0,38.2419,57.0171,24.6209
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,566,346.0,3002.185,115.24939335855537,117.85503828529464,86.16975442210097,95.40645957924602,8.676835260111732,8.485000001266599,0.5352794464542986,9.757499999832362,10.795750001352282,12.629999998956919,0.0,0.0,0.40000000037252903,1.4622499994933615,2.4100000001490116,2.8382499993778767,5.685000000521541,0.3544,0.3616,345.0,53.1152,63.1731,58.4382
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,800,271.0,3009.88,90.03681209885242,91.82736454961126,69.54102920777272,74.15435514131083,11.106568265678808,10.890000000596046,0.6751216858567187,12.790000000037253,13.732000000029803,14.910000000149012,0.0,0.0,0.41499999910593033,0.5415000006556512,3.0099999997764826,3.5129999997094274,7.449999999254942,0.54704,0.6442308000000001,270.0,66.2241,75.8967,62.0123
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,1131,184.0,3010.28,61.12388216376122,62.74509803554912,49.394912326030244,51.60254572664724,16.360217391310826,15.937500000931323,0.9970021766718807,18.73025000002235,19.74909999910742,20.244999999180436,0.18478260869565216,0.0,0.6450000014156103,0.8969999992102372,4.455000000074506,5.291700000930577,10.815000000409782,2.15704,3.073413600000001,183.0,62.3024,83.8922,62.4417
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,1600,122.0,3015.22,40.46139253519573,40.92490280404216,34.44712366375941,34.939583636325146,24.714918032792383,24.434999999590218,1.3822101692900968,28.259249999839813,28.89830000016838,29.030000001192093,1.0,0.0,1.4349999986588955,4.834750000163913,6.8150000013411045,7.483699999973178,16.175000000745058,3.86404,4.392776,121.0,100.0476,111.6414,97.3891
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,2263,91.0,3021.765,30.11485009590029,31.109037175732052,25.80978190664804,26.264814997222214,33.206208791194875,32.144999999552965,2.094846499234994,36.91000000014901,38.44349999856204,38.74500000104308,1.0,0.31868131868131866,1.5199999995529652,2.1759999996051174,9.220000000670552,10.69699999950826,21.365000000223517,6.40626,7.4801272,90.0,132.9496,148.9729,144.1711
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,3200,65.0,3030.915,21.445669047129076,22.106775727051545,18.341892883495955,18.899423567430382,46.62946153847644,45.23499999940395,2.9460279301361685,51.56000000014901,53.19520000055432,54.519999999552965,1.0,1.0,2.300000000745058,5.395399999767539,12.970000000670552,14.650200000405311,29.544999999925494,10.38912,12.7236888,64.0,194.2526,202.5247,202.5247
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,4525,61.0,4161.415,14.658475542570448,14.678899082568808,12.868356710699972,12.905446098203827,68.21991803280277,68.125,4.727614487572092,74.75500000081956,77.63200000040233,77.71000000089407,1.0,1.0,3.455000000074506,4.631999999284743,16.62999999895692,20.01600000038743,45.17500000074506,15.04176,20.3540936,60.0,209.2363,228.4841,228.4841
amd-ryzen-5 · chrome|s5|026_r3f-state_i6,amd-ryzen-5 · chrome,r3f-state,6400,61.0,6281.55,9.710978978120187,9.461185486514786,8.761170492475003,8.984053305413013,102.9762295081784,105.69500000029802,5.728799369098315,108.80499999970198,111.84499999918043,114.1399999987334,1.0,1.0,4.695000000298023,15.972000000998376,27.884999999776483,30.81299999952316,72.74500000104308,22.397280000000002,25.7469868,60.0,337.4861,432.298,427.1803
amd-ryzen-5 · chrome|s5|027_threejs_i6,amd-ryzen-5 · chrome,threejs,100,2911.0,3000.52,970.1651713704404,990.0990101201033,481.4077025214541,647.7986016297763,1.03075231879064,1.0099999997764826,0.1958472232390278,1.3125,1.6175000010058307,3.824999999254942,0.0,0.0,0.07500000111758709,0.16500000096857548,0.5800000000745058,0.840000001527369,0.3449999988079071,0.05296,0.8929179999999991,2902.0,7.91,12.7018,12.7018
